コード,市区町村名,人数,獲得比率,距離
11231,桶川市,839,0.001,75.8
27127,大阪市北区,829,0.000,375.3
22341,駿東郡清水町,825,0.002,64.1
21201,岐阜市,823,0.000,250.6
27227,東大阪市,822,0.000,365.5
12231,印西市,822,0.001,77.6
23211,豊田市,819,0.000,206.9
11211,本庄市,818,0.001,104.8
10204,伊勢崎市,794,0.000,116.2
11233,北本市,793,0.001,78.7
07204,いわき市,789,0.000,227.5
27207,高槻市,785,0.000,361.8
09205,鹿沼市,766,0.001,141.3
27102,大阪市都島区,753,0.001,372.2
08221,ひたちなか市,741,0.000,150.1
12229,袖ケ浦市,736,0.001,44.8
09202,足利市,725,0.000,115.9
23203,一宮市,722,0.000,249.8
28201,姫路市,713,0.000,446.1
26103,京都市左京区,705,0.000,340.2
01103,札幌市東区,697,0.000,881.6
28204,西宮市,694,0.000,389.8
07203,郡山市,694,0.000,245.4
27123,大阪市淀川区,689,0.000,376.9
20203,上田市,685,0.000,168.0
28101,神戸市東灘区,678,0.000,395.3
22342,駿東郡長泉町,672,0.001,63.6
08202,日立市,672,0.000,172.1
22207,富士宮市,667,0.001,84.3
47201,那覇市,667,0.000,1517.2
13303,西多摩郡瑞穂町,665,0.002,53.2
14366,足柄上郡開成町,660,0.004,38.6
34205,尾道市,655,0.000,589.0
10205,太田市,638,0.000,111.5
23212,安城市,634,0.000,229.9
40135,福岡市西区,634,0.000,874.7
01102,札幌市北区,632,0.000,881.7
09213,那須塩原市,615,0.000,189.0
23204,瀬戸市,611,0.000,220.6
23104,名古屋市西区,608,0.000,242.1
12234,南房総市,604,0.002,50.3
23108,名古屋市瑞穂区,604,0.000,238.2
23206,春日井市,588,0.000,230.3
28202,尼崎市,584,0.000,382.4
09301,河内郡上三川町,583,0.002,129.0
13305,西多摩郡日の出町,580,0.003,57.2
22220,裾野市,579,0.001,64.7
11365,秩父郡小鹿野町,578,0.003,97.5
12238,いすみ市,577,0.001,71.5
09216,下野市,575,0.001,125.2
24205,桑名市,573,0.000,263.7
17201,金沢市,568,0.000,287.5
28219,三田市,568,0.000,397.7
26106,京都市下京区,562,0.001,347.6
09210,大田原市,560,0.001,178.8
24201,津市,560,0.000,300.1
25213,東近江市,557,0.000,299.4
12205,館山市,555,0.001,47.6
12322,印旛郡酒々井町,553,0.002,79.9
04102,仙台市宮城野区,546,0.000,352.0
12202,銚子市,546,0.001,119.5
19212,上野原市,543,0.002,56.2
01105,札幌市豊平区,541,0.000,867.8
09204,佐野市,537,0.000,122.7
19211,笛吹市,536,0.001,84.8
14363,足柄上郡松田町,532,0.004,39.5
28111,神戸市西区,530,0.000,419.5
27210,枚方市,529,0.000,356.1
22212,焼津市,529,0.000,125.1
08215,北茨城市,523,0.001,199.1
25203,長浜市,523,0.000,302.1
04104,仙台市太白区,518,0.000,341.5
23114,名古屋市緑区,509,0.000,235.8
23205,半田市,508,0.000,243.9
11301,北足立郡伊奈町,506,0.001,75.8
08216,笠間市,502,0.001,131.7
34202,呉市,501,0.000,642.0
07201,福島市,500,0.000,286.2
01206,釧路市,500,0.000,962.8
32203,出雲市,496,0.000,615.4
12213,東金市,495,0.001,78.5
20217,佐久市,495,0.000,139.4
28109,神戸市北区,492,0.000,401.9
14364,足柄上郡山北町,490,0.005,49.9
04103,仙台市若林区,488,0.000,345.6
26107,京都市南区,488,0.000,349.7
12223,鴨川市,483,0.001,50.7
34101,広島市中区,483,0.000,655.8
