コード,市区町村名,人数,獲得比率,距離
22131,浜松市中区,72,0.000,188.3
08210,下妻市,72,0.000,104.3
13305,西多摩郡日の出町,71,0.000,66.8
28202,尼崎市,70,0.000,393.0
23206,春日井市,70,0.000,241.6
46468,曽於郡大崎町,69,0.000,914.8
34207,福山市,69,0.000,582.7
27117,大阪市旭区,69,0.000,381.5
13221,清瀬市,69,0.000,57.2
11301,北足立郡伊奈町,68,0.000,79.6
08222,鹿嶋市,68,0.000,116.6
01226,砂川市,68,0.000,934.8
23202,岡崎市,66,0.000,223.0
19204,都留市,66,0.000,72.9
08564,北相馬郡利根町,66,0.000,78.8
40132,福岡市博多区,63,0.000,866.8
09204,佐野市,63,0.000,127.0
27231,大阪狭山市,62,0.000,386.2
24202,四日市市,62,0.000,286.3
04105,仙台市泉区,62,0.000,355.9
40135,福岡市西区,61,0.000,885.1
12205,館山市,59,0.000,38.1
11246,白岡市,59,0.000,82.1
09202,足利市,59,0.000,121.2
26204,宇治市,59,0.000,353.6
10429,吾妻郡東吾妻町,59,0.000,158.4
46225,姶良市,58,0.000,926.8
40230,糸島市,58,0.000,889.6
40223,古賀市,57,0.000,857.5
27223,門真市,57,0.000,376.1
16201,富山市,57,0.000,260.5
13401,八丈島八丈島八丈町,57,0.001,242.8
12236,香取市,57,0.000,101.7
11385,児玉郡上里町,57,0.000,118.2
12403,山武郡九十九里町,56,0.000,74.7
11365,秩父郡小鹿野町,56,0.000,107.4
43202,八代市,55,0.000,889.5
32203,出雲市,55,0.000,626.8
23108,名古屋市瑞穂区,55,0.000,249.2
22132,浜松市東区,55,0.000,182.7
17201,金沢市,55,0.000,299.3
40621,京都郡苅田町,54,0.000,815.7
25213,東近江市,54,0.000,310.5
10207,館林市,54,0.000,107.8
27111,大阪市浪速区,53,0.000,387.0
04103,仙台市若林区,53,0.000,345.4
40349,糟屋郡粕屋町,52,0.000,863.8
15210,十日町市,52,0.000,213.7
09213,那須塩原市,52,0.000,191.4
42204,諫早市,52,0.000,923.9
34212,東広島市,51,0.000,637.8
27113,大阪市西淀川区,51,0.000,390.6
22219,下田市,50,0.000,93.7
15108,新潟市西蒲区,50,0.000,283.8
04213,栗原市,50,0.000,406.5
46525,大島郡瀬戸内町,49,0.001,1254.4
23204,瀬戸市,49,0.000,231.8
10209,藤岡市,49,0.000,117.9
41203,鳥栖市,48,0.000,868.8
23223,大府市,48,0.000,248.3
14362,足柄上郡大井町,48,0.000,46.8
24204,松阪市,48,0.000,313.8
23216,常滑市,47,0.000,260.2
20202,松本市,47,0.000,192.9
26207,城陽市,46,0.000,356.2
12322,印旛郡酒々井町,46,0.000,73.5
45203,延岡市,45,0.000,798.7
43403,菊池郡大津町,45,0.000,849.5
20450,東筑摩郡山形村,45,0.000,190.1
14363,足柄上郡松田町,45,0.000,51.3
22424,榛原郡吉田町,45,0.000,140.6
25201,大津市,44,0.000,346.0
20211,中野市,44,0.000,203.6
15211,見附市,44,0.000,258.4
19205,山梨市,43,0.000,106.0
09205,鹿沼市,43,0.000,145.0
36201,徳島市,42,0.000,493.1
29205,橿原市,42,0.000,364.5
23226,尾張旭市,42,0.000,240.0
19365,南巨摩郡身延町,42,0.000,109.6
14361,足柄上郡中井町,42,0.000,41.7
08219,牛久市,42,0.000,88.9
22209,島田市,42,0.000,148.9
43101,熊本市中央区,41,0.000,869.3
37205,観音寺市,41,0.000,564.1
36204,阿南市,39,0.000,492.4
34105,広島市安佐南区,39,0.000,669.3
26101,京都市北区,39,0.000,361.4
35212,柳井市,38,0.000,707.6
44202,別府市,37,0.000,786.3
40202,大牟田市,37,0.000,882.3
34208,府中市,37,0.000,596.1
23105,名古屋市中村区,37,0.000,255.7
17209,かほく市,37,0.000,310.3
08208,龍ケ崎市,37,0.000,87.9
04206,白石市,37,0.000,313.0
40105,北九州市戸畑区,36,0.000,823.6
23106,名古屋市中区,36,0.000,251.6
21221,海津市,36,0.000,277.5
03205,花巻市,36,0.000,477.2
01203,小樽市,36,0.000,882.5
40213,行橋市,36,0.000,815.2
23207,豊川市,36,0.000,217.2
35208,岩国市,35,0.000,705.7
29201,奈良市,35,0.000,352.8
27141,堺市堺区,35,0.000,390.6
17210,白山市,35,0.000,294.3
08341,那珂郡東海村,35,0.000,153.9
06211,東根市,35,0.000,355.4
05204,大館市,35,0.000,559.7
05203,横手市,35,0.000,448.5
47205,宜野湾市,35,0.000,1514.7
42391,北松浦郡佐々町,34,0.000,947.9
40133,福岡市中央区,34,0.000,872.2
27106,大阪市西区,34,0.000,387.7
22344,駿東郡小山町,34,0.000,65.1
01458,上川郡東川町,34,0.000,971.2
33215,美作市,33,0.000,494.1
27361,泉南郡熊取町,33,0.000,405.9
14364,足柄上郡山北町,33,0.000,61.8
11442,南埼玉郡宮代町,33,0.000,82.7
01664,川上郡標茶町,33,0.000,983.9
03202,宮古市,33,0.000,514.3
46216,日置市,32,0.000,954.0
44205,佐伯市,32,0.000,772.0
26211,京田辺市,32,0.000,359.1
17463,鳳珠郡能登町,32,0.000,322.4
17203,小松市,32,0.000,309.0
12441,夷隅郡大多喜町,32,0.000,49.4
12349,香取郡東庄町,32,0.000,107.9
23361,丹羽郡大口町,32,0.000,250.6
29342,生駒郡平群町,31,0.000,370.2
26103,京都市左京区,31,0.000,351.4
24201,津市,31,0.000,310.2
23213,西尾市,31,0.000,244.4
22306,賀茂郡西伊豆町,31,0.000,92.7
20220,安曇野市,31,0.000,202.3
43102,熊本市東区,30,0.000,865.3
40137,福岡市早良区,30,0.000,878.6
27217,松原市,30,0.000,384.2
21218,本巣市,30,0.000,279.5
20219,東御市,30,0.000,169.3
04209,多賀城市,30,0.000,355.0
40204,直方市,29,0.000,835.5
24207,鈴鹿市,29,0.000,286.3
23222,東海市,29,0.000,253.5
22211,磐田市,29,0.000,175.4
19384,中巨摩郡昭和町,29,0.000,109.7
12202,銚子市,29,0.000,111.1
08546,猿島郡境町,29,0.000,92.3
03322,紫波郡矢巾町,29,0.000,497.8
40447,朝倉郡筑前町,28,0.000,856.4
40383,遠賀郡岡垣町,28,0.000,845.4
37202,丸亀市,28,0.000,544.2
27123,大阪市淀川区,28,0.000,387.5
26203,綾部市,28,0.000,393.0
23237,あま市,28,0.000,261.9
23111,名古屋市港区,28,0.000,259.7
23103,名古屋市北区,28,0.000,251.0
11464,北葛飾郡杉戸町,28,0.000,83.4
03524,二戸郡一戸町,28,0.000,557.8
45208,西都市,27,0.000,843.8
35202,宇部市,27,0.000,782.1
28464,揖保郡太子町,27,0.000,465.1
26102,京都市上京区,27,0.000,357.7
24208,名張市,27,0.000,332.5
12223,鴨川市,27,0.000,38.9
08226,那珂市,27,0.000,149.0
42212,西海市,26,0.000,952.6
26210,八幡市,26,0.000,362.8
23109,名古屋市熱田区,26,0.000,253.3
22136,浜松市浜北区,26,0.000,178.2
20561,下高井郡山ノ内町,26,0.000,193.2
19209,北杜市,26,0.000,130.8
05201,秋田市,26,0.000,488.4
38201,松山市,25,0.000,649.6
34102,広島市東区,25,0.000,660.5
28219,三田市,25,0.000,408.7
26366,相楽郡精華町,25,0.000,359.7
25202,彦根市,25,0.000,310.7
23210,刈谷市,25,0.000,244.3
23104,名古屋市西区,25,0.000,253.2
19208,南アルプス市,25,0.000,126.6
18201,福井市,25,0.000,329.1
01106,札幌市南区,25,0.000,862.7
28102,神戸市灘区,24,0.000,410.2
22226,牧之原市,24,0.000,150.4
10464,佐波郡玉村町,24,0.000,123.8
09216,下野市,24,0.000,127.1
42205,大村市,23,0.000,930.4
16204,魚津市,23,0.000,256.8
18210,坂井市,23,0.000,330.3
02206,十和田市,23,0.000,599.6
47214,宮古島市,22,0.000,1813.1
43210,菊池市,22,0.000,848.8
41425,杵島郡白石町,22,0.000,906.7
33207,井原市,22,0.000,571.0
27224,摂津市,22,0.000,376.7
26111,京都市西京区,22,0.000,365.0
06202,米沢市,22,0.000,289.0
03201,盛岡市,22,0.000,515.6
40205,飯塚市,21,0.000,848.6
28218,小野市,21,0.000,431.8
22341,駿東郡清水町,21,0.000,73.5
27205,吹田市,20,0.000,382.7
27114,大阪市東淀川区,20,0.000,382.1
23113,名古屋市守山区,20,0.000,243.2
12329,印旛郡栄町,20,0.000,81.0
43507,球磨郡水上村,19,0.001,862.9
33204,玉野市,19,0.000,532.4
