コード,市区町村名,人数,獲得比率,距離
10207,館林市,62,0.000,123.1
06321,西村山郡河北町,62,0.000,369.9
05212,大仙市,62,0.000,495.5
11465,北葛飾郡松伏町,61,0.000,90.3
11362,秩父郡皆野町,61,0.001,114.5
23113,名古屋市守山区,60,0.000,238.6
35211,長門市,57,0.000,776.5
35201,下関市,57,0.000,797.1
15102,新潟市東区,57,0.000,312.9
13401,八丈島八丈島八丈町,57,0.001,227.4
08219,牛久市,56,0.000,105.0
26110,京都市山科区,55,0.000,346.2
23212,安城市,54,0.000,233.9
33214,真庭市,53,0.000,537.6
23211,豊田市,52,0.000,212.6
22305,賀茂郡松崎町,52,0.001,84.4
32202,浜田市,50,0.000,677.6
43403,菊池郡大津町,49,0.000,840.7
42208,松浦市,48,0.000,932.6
07423,河沼郡柳津町,48,0.002,258.1
40206,田川市,48,0.000,827.0
40202,大牟田市,47,0.000,874.0
30208,紀の川市,47,0.000,397.9
08230,かすみがうら市,47,0.000,125.2
01458,上川郡東川町,47,0.001,987.7
27219,和泉市,47,0.000,386.4
01204,旭川市,47,0.000,985.2
23224,知多市,47,0.000,251.3
27124,大阪市鶴見区,46,0.000,371.9
27106,大阪市西区,46,0.000,380.8
07208,喜多方市,46,0.000,287.1
23238,長久手市,46,0.000,232.8
40219,大野城市,45,0.000,858.3
01110,札幌市清田区,45,0.000,882.8
28203,明石市,44,0.000,430.5
23111,名古屋市港区,44,0.000,254.3
28109,神戸市北区,43,0.000,406.4
19206,大月市,43,0.000,84.4
27146,堺市北区,42,0.000,379.9
23201,豊橋市,42,0.000,207.2
15206,新発田市,42,0.000,309.6
12427,長生郡長南町,42,0.000,62.8
27141,堺市堺区,41,0.000,383.3
08341,那珂郡東海村,41,0.000,170.0
47207,石垣市,40,0.000,1896.2
40522,三潴郡大木町,40,0.000,871.1
33101,岡山市北区,40,0.000,526.1
27127,大阪市北区,40,0.000,379.0
26105,京都市東山区,40,0.000,350.1
10525,邑楽郡邑楽町,40,0.000,124.5
04214,東松島市,40,0.000,387.2
40228,朝倉市,39,0.000,837.8
24208,名張市,39,0.000,324.8
20209,伊那市,39,0.000,153.3
11342,比企郡嵐山町,39,0.000,105.6
03482,下閉伊郡山田町,39,0.000,522.5
40381,遠賀郡芦屋町,38,0.000,831.6
23215,犬山市,38,0.000,240.8
14366,足柄上郡開成町,38,0.000,49.9
39428,幡多郡黒潮町,37,0.000,647.2
12202,銚子市,37,0.000,123.4
10212,みどり市,36,0.000,153.4
10208,渋川市,36,0.000,162.6
03205,花巻市,36,0.000,493.7
01108,札幌市厚別区,36,0.000,893.8
14402,愛甲郡清川村,36,0.001,52.9
23208,津島市,35,0.000,260.2
19213,甲州市,35,0.000,100.6
27108,大阪市大正区,35,0.000,382.4
24201,津市,35,0.000,302.5
20205,飯田市,34,0.000,147.4
23108,名古屋市瑞穂区,33,0.000,244.0
12236,香取市,33,0.000,115.8
12213,東金市,33,0.000,82.1
11327,入間郡越生町,33,0.000,96.3
20590,上水内郡飯綱町,33,0.000,219.0
28202,尼崎市,32,0.000,386.4
23220,稲沢市,32,0.000,259.9
19207,韮崎市,32,0.000,127.7
08564,北相馬郡利根町,32,0.000,94.7
40107,北九州市小倉南区,31,0.000,814.7
23116,名古屋市天白区,31,0.000,239.9
17206,加賀市,31,0.000,318.1
11385,児玉郡上里町,31,0.000,131.0
09345,芳賀郡芳賀町,31,0.000,161.3
43105,熊本市北区,30,0.000,860.2
41201,佐賀市,30,0.000,881.8
37201,高松市,30,0.000,518.7
27122,大阪市西成区,30,0.000,380.8
10344,北群馬郡榛東村,30,0.000,156.5
10209,藤岡市,30,0.000,129.8
09342,芳賀郡益子町,30,0.000,153.1
06205,新庄市,30,0.000,411.8
01210,岩見沢市,30,0.000,915.0
39210,四万十市,29,0.000,664.3
20563,下高井郡野沢温泉村,29,0.001,225.2
19205,山梨市,29,0.000,111.4
08302,東茨城郡茨城町,29,0.000,146.8
08228,坂東市,29,0.000,105.2
06208,村山市,29,0.000,380.5
39204,南国市,28,0.000,576.4
35203,山口市,28,0.000,737.8
34105,広島市安佐南区,28,0.000,663.1
31201,鳥取市,28,0.000,500.5
23223,大府市,28,0.000,242.2
11346,比企郡川島町,28,0.000,94.5
07202,会津若松市,28,0.000,259.0
06213,南陽市,28,0.000,334.6
06201,山形市,28,0.000,351.3
47325,中頭郡嘉手納町,27,0.000,1491.8
25202,彦根市,27,0.000,306.5
19210,甲斐市,27,0.000,118.7
01207,帯広市,27,0.000,902.0
40134,福岡市南区,26,0.000,863.4
25206,草津市,26,0.000,336.1
23207,豊川市,26,0.000,209.6
06209,長井市,26,0.000,335.3
05349,山本郡八峰町,26,0.000,581.4
02442,三戸郡五戸町,26,0.000,613.7
02201,青森市,26,0.000,635.9
15107,新潟市西区,26,0.000,307.5
46223,南九州市,25,0.000,954.9
46215,薩摩川内市,25,0.000,937.0
45204,日南市,25,0.000,862.3
27216,河内長野市,25,0.000,377.5
21202,大垣市,25,0.000,286.5
10429,吾妻郡東吾妻町,25,0.000,170.3
03201,盛岡市,25,0.000,532.1
34107,広島市安芸区,24,0.000,647.6
28102,神戸市灘区,24,0.000,403.7
26207,城陽市,24,0.000,349.9
12233,富里市,24,0.000,91.3
31202,米子市,24,0.000,562.6
22207,富士宮市,23,0.000,92.5
22132,浜松市東区,23,0.000,173.6
43210,菊池市,23,0.000,840.2
27227,東大阪市,23,0.000,368.9
26202,舞鶴市,23,0.000,381.7
07368,南会津郡南会津町,23,0.000,222.2
47214,宮古島市,22,0.000,1800.0
45404,児湯郡木城町,22,0.000,825.7
35204,萩市,22,0.000,743.2
34101,広島市中区,22,0.000,660.1
28108,神戸市垂水区,22,0.000,419.3
28106,神戸市長田区,22,0.000,411.6
27111,大阪市浪速区,22,0.000,380.0
23424,海部郡大治町,22,0.000,254.3
01106,札幌市南区,22,0.000,879.0
46203,鹿屋市,21,0.000,913.1
38206,西条市,21,0.000,613.2
29201,奈良市,21,0.000,345.6
26366,相楽郡精華町,21,0.000,353.0
23221,新城市,21,0.000,190.6
23216,常滑市,21,0.000,253.4
22344,駿東郡小山町,21,0.000,64.0
22341,駿東郡清水町,21,0.000,65.9
07461,西白河郡西郷村,21,0.000,229.2
01107,札幌市西区,21,0.000,891.9
26104,京都市中京区,20,0.000,352.8
01109,札幌市手稲区,20,0.000,897.7
01102,札幌市北区,20,0.000,900.1
26106,京都市下京区,19,0.000,352.9
16202,高岡市,19,0.000,299.9
07213,伊達市,19,0.000,308.7
01661,釧路郡釧路町,19,0.000,971.7
27107,大阪市港区,18,0.000,383.8
20215,塩尻市,18,0.000,186.8
06211,東根市,18,0.000,371.9
03209,一関市,18,0.000,449.6
01692,標津郡中標津町,18,0.000,1039.4
47354,島尻郡座間味村,17,0.001,1536.8
24344,三重郡川越町,17,0.000,268.1
23213,西尾市,17,0.000,237.1
20220,安曇野市,17,0.000,208.2
20208,小諸市,17,0.000,171.8
07209,相馬市,17,0.000,314.6
27125,大阪市住之江区,16,0.000,382.4
04203,塩竈市,16,0.000,375.4
27126,大阪市平野区,15,0.000,375.6
47329,中頭郡西原町,14,0.000,1503.7
47213,うるま市,14,0.000,1486.4
46221,志布志市,14,0.000,885.9
27223,門真市,11,0.000,369.4
99999,その他,0,,
