コード,市区町村名,人数,獲得比率,距離
22132,浜松市東区,1366,0.001,131.9
38201,松山市,1359,0.000,597.4
07201,福島市,1335,0.000,308.6
08221,ひたちなか市,1331,0.001,184.2
12213,東金市,1328,0.002,120.3
25206,草津市,1326,0.001,289.2
23207,豊川市,1309,0.001,165.1
45201,宮崎市,1302,0.000,810.6
11212,東松山市,1287,0.001,94.4
25201,大津市,1271,0.000,293.7
11241,鶴ヶ島市,1269,0.001,82.8
12228,四街道市,1247,0.001,109.2
20203,上田市,1240,0.001,150.6
12232,白井市,1217,0.001,108.3
24204,松阪市,1212,0.001,262.1
01102,札幌市北区,1205,0.000,898.9
11223,蕨市,1203,0.001,84.8
22135,浜松市北区,1201,0.001,137.1
24215,志摩市,1193,0.001,231.3
30201,和歌山市,1182,0.000,371.1
26104,京都市中京区,1168,0.001,305.9
15103,新潟市中央区,1163,0.001,298.0
22216,袋井市,1149,0.001,118.6
12229,袖ケ浦市,1142,0.002,86.8
08201,水戸市,1141,0.000,174.0
11243,吉川市,1141,0.001,101.1
27114,大阪市東淀川区,1126,0.000,329.6
14361,足柄上郡中井町,1117,0.012,15.8
42201,長崎市,1117,0.000,892.8
28217,川西市,1103,0.000,339.3
22209,島田市,1098,0.001,97.4
23210,刈谷市,1096,0.001,191.8
11242,日高市,1090,0.001,77.3
06201,山形市,1079,0.000,353.3
34207,福山市,1060,0.000,530.2
11324,入間郡三芳町,1060,0.002,76.9
12239,大網白里市,1057,0.002,115.7
09209,真岡市,1046,0.001,155.5
11210,加須市,1038,0.001,112.4
04103,仙台市若林区,1038,0.000,370.8
40133,福岡市中央区,1034,0.000,819.8
11211,本庄市,1028,0.001,107.5
20220,安曇野市,1028,0.001,167.1
39201,高知市,1026,0.000,542.4
23229,豊明市,1012,0.001,190.7
08202,日立市,1006,0.000,205.0
09205,鹿沼市,1005,0.001,158.6
04104,仙台市太白区,1000,0.000,363.6
27203,豊中市,997,0.000,334.3
12230,八街市,992,0.001,117.3
23103,名古屋市北区,991,0.000,198.8
07203,郡山市,974,0.000,268.1
46201,鹿児島市,972,0.000,898.8
23213,西尾市,949,0.000,192.1
27227,東大阪市,942,0.000,323.5
01101,札幌市中央区,942,0.000,889.4
18201,福井市,941,0.000,281.3
23111,名古屋市港区,933,0.000,207.3
23115,名古屋市名東区,922,0.000,190.2
23104,名古屋市西区,915,0.000,201.0
47201,那覇市,903,0.000,1479.3
23105,名古屋市中村区,891,0.000,203.4
27118,大阪市城東区,891,0.000,329.2
21202,大垣市,882,0.000,238.7
34213,廿日市市,880,0.001,642.2
20202,松本市,875,0.000,155.4
13227,羽村市,873,0.002,62.5
03201,盛岡市,869,0.000,537.1
24207,鈴鹿市,853,0.000,233.8
09204,佐野市,848,0.001,138.9
26109,京都市伏見区,847,0.000,306.5
11209,飯能市,843,0.001,74.4
27127,大阪市北区,842,0.000,333.4
10464,佐波郡玉村町,838,0.001,119.4
44201,大分市,836,0.000,724.7
15202,長岡市,831,0.000,250.3
04105,仙台市泉区,829,0.000,378.7
32201,松江市,826,0.000,548.7
23108,名古屋市瑞穂区,825,0.001,196.8
08219,牛久市,818,0.001,126.8
11464,北葛飾郡杉戸町,816,0.001,106.9
23205,半田市,815,0.001,202.0
34105,広島市安佐南区,812,0.000,616.8
09214,さくら市,808,0.001,184.7
09203,栃木市,807,0.000,135.1
35203,山口市,801,0.000,691.8
28108,神戸市垂水区,800,0.000,373.6
23101,名古屋市千種区,795,0.000,194.8
22134,浜松市南区,792,0.001,136.2
19211,笛吹市,785,0.001,56.9
04102,仙台市宮城野区,784,0.000,376.8
11240,幸手市,777,0.001,110.4
24201,津市,766,0.000,258.1
23113,名古屋市守山区,764,0.000,191.0
33202,倉敷市,763,0.000,492.9
41201,佐賀市,758,0.000,837.3
10203,桐生市,752,0.000,138.4
09213,那須塩原市,750,0.001,208.8
28109,神戸市北区,739,0.000,360.2
22344,駿東郡小山町,737,0.003,17.9
27106,大阪市西区,737,0.000,335.3
40137,福岡市早良区,731,0.000,826.2
26108,京都市右京区,720,0.000,315.6
10207,館林市,719,0.001,119.6
27204,池田市,713,0.001,336.3
08222,鹿嶋市,709,0.001,161.5
28111,神戸市西区,704,0.000,377.7
23212,安城市,700,0.000,188.0
12236,香取市,699,0.001,148.7
40131,福岡市東区,693,0.000,811.6
47211,沖縄市,693,0.000,1460.1
13361,大島町,689,0.003,61.2
28202,尼崎市,686,0.000,340.5
27116,大阪市生野区,685,0.000,330.6
23222,東海市,684,0.000,201.0
28107,神戸市須磨区,683,0.000,369.3
34202,呉市,682,0.000,600.2
04215,大崎市,678,0.000,415.0
11207,秩父市,671,0.001,88.3
34104,広島市西区,661,0.000,617.0
01104,札幌市白石区,653,0.000,893.1
23106,名古屋市中区,651,0.001,199.3
40216,小郡市,646,0.001,809.6
