コード,市区町村名,人数,獲得比率,距離
23225,知立市,559,0.001,240.4
23232,愛西市,558,0.001,269.1
12233,富里市,558,0.001,69.6
12218,勝浦市,555,0.002,64.8
01107,札幌市西区,551,0.000,857.2
01104,札幌市白石区,547,0.000,859.3
43103,熊本市西区,546,0.001,877.7
12322,印旛郡酒々井町,545,0.002,65.4
10210,富岡市,545,0.001,113.1
14383,足柄下郡真鶴町,544,0.006,56.0
10521,邑楽郡板倉町,542,0.004,86.1
40109,北九州市八幡西区,538,0.000,831.8
29344,生駒郡斑鳩町,536,0.002,367.2
23204,瀬戸市,536,0.000,229.2
28207,伊丹市,535,0.000,391.7
22135,浜松市北区,530,0.001,191.1
20215,塩尻市,529,0.000,172.6
21202,大垣市,528,0.000,287.4
35201,下関市,526,0.000,802.5
22136,浜松市浜北区,524,0.000,181.0
14402,愛甲郡清川村,522,0.010,36.9
23234,北名古屋市,521,0.000,251.8
22219,下田市,518,0.002,105.6
12238,いすみ市,517,0.001,66.8
27116,大阪市生野区,515,0.000,383.2
01106,札幌市南区,513,0.000,844.3
42202,佐世保市,513,0.000,943.2
09364,下都賀郡野木町,509,0.002,86.8
27126,大阪市平野区,506,0.000,383.1
19204,都留市,505,0.002,64.5
07202,会津若松市,505,0.000,224.2
11346,比企郡川島町,501,0.002,60.4
40220,宗像市,499,0.000,851.1
28105,神戸市兵庫区,497,0.000,416.2
11347,比企郡吉見町,496,0.003,67.8
23226,尾張旭市,496,0.000,237.6
39201,高知市,495,0.000,596.4
34105,広島市安佐南区,491,0.000,667.9
22137,浜松市天竜区,488,0.001,162.6
27202,岸和田市,484,0.000,401.2
11385,児玉郡上里町,481,0.001,99.4
12202,銚子市,481,0.000,106.8
21208,瑞浪市,472,0.000,213.6
10209,藤岡市,462,0.001,99.7
35208,岩国市,462,0.000,704.9
40106,北九州市小倉北区,457,0.000,819.4
26209,長岡京市,457,0.000,364.1
23228,岩倉市,456,0.001,251.5
15224,佐渡市,450,0.001,312.4
23231,田原市,450,0.001,235.1
20214,茅野市,448,0.001,139.0
21216,瑞穂市,448,0.000,268.6
10522,邑楽郡明和町,445,0.004,84.0
27213,泉佐野市,445,0.000,411.0
40205,飯塚市,445,0.000,848.7
11442,南埼玉郡宮代町,440,0.001,63.9
11341,比企郡滑川町,439,0.002,72.9
19384,中巨摩郡昭和町,434,0.002,100.9
27122,大阪市西成区,433,0.000,388.0
10464,佐波郡玉村町,430,0.001,105.0
08211,常総市,428,0.001,73.8
47209,名護市,428,0.001,1478.5
43202,八代市,427,0.000,892.3
34107,広島市安芸区,426,0.000,652.9
08226,那珂市,425,0.001,134.5
23219,小牧市,423,0.000,244.3
36202,鳴門市,422,0.001,486.4
31202,米子市,421,0.000,561.8
43211,宇土市,421,0.001,884.3
11348,比企郡鳩山町,420,0.003,64.8
04205,気仙沼市,417,0.000,414.8
27143,堺市東区,415,0.000,387.6
07207,須賀川市,408,0.001,213.3
09215,那須烏山市,408,0.001,142.1
08341,那珂郡東海村,407,0.001,140.1
23102,名古屋市東区,406,0.000,247.6
28218,小野市,405,0.001,430.3
15216,糸魚川市,404,0.000,229.2
23213,西尾市,403,0.000,245.2
08302,東茨城郡茨城町,396,0.001,117.0
40219,大野城市,394,0.000,866.0
27124,大阪市鶴見区,394,0.000,378.6
27230,交野市,393,0.001,367.4
27107,大阪市港区,393,0.000,390.7
25209,甲賀市,392,0.000,319.6
01109,札幌市手稲区,392,0.000,863.0
26102,京都市上京区,387,0.000,355.9
20323,北佐久郡御代田町,383,0.001,142.2
08216,笠間市,379,0.000,114.6
23215,犬山市,379,0.000,240.5
34102,広島市東区,378,0.000,659.4
19368,南巨摩郡富士川町,377,0.003,111.9
22224,菊川市,374,0.001,161.6
15205,柏崎市,373,0.000,230.1
12235,匝瑳市,372,0.001,87.0
